,index,action,appPackage,category,contactSignificantContext,numberUpdates,p1,p2,p3,p4,p5,p6,posted,postedDayOfWeek,postedTimeOfDay,priority,removed,response,subject,n_embeddings,c_embeddings
10,18,True,whatsapp,msg,True,19.665115,0.33113348,1.0637281,-0.7543681,-0.20222749,1.0064214,1.1087925,1530430394738.086,4,morn,1,1530431474738.086,medium,unknown,"[0.1988324671983719, 0.010035494342446327, -0.02777530811727047, -0.12013517320156097, -0.131544291973114, 0.056838687509298325, 0.0267773550003767, -0.08017965406179428, -0.08156361430883408, 0.1054358184337616, -0.2383010983467102, -0.5886416435241699, -0.05603644251823425, -0.08648607134819031, 0.08949396014213562, 0.11257611215114594, 0.24009071290493011, 0.05017862841486931, 0.19768448173999786, -0.09610418230295181, 0.06501158326864243, 0.006978239864110947, -0.2353954315185547, -0.03225647285580635, 0.08558981120586395, -0.09908807277679443, -0.04560454934835434, -0.0017780906055122614, -0.02545516937971115, 0.05686108395457268, -0.1048756092786789, -0.39048850536346436, 0.021501217037439346, 0.5179013013839722, 0.08593878895044327, 0.016632964834570885, -0.31265872716903687, 0.004846451338380575, -0.2058350294828415, -0.024987323209643364, 0.08240312337875366, -0.24793978035449982, -0.0060980492271482944, -0.03438890352845192, -0.3235475420951843, -0.18448691070079803, 0.2655058205127716, 0.14361725747585297, -0.15806566178798676, 0.3821435868740082, 0.44675958156585693, -0.7627975344657898, 0.6358047127723694, -0.08180944621562958, 0.14215664565563202, -0.6175026893615723, -0.2808590531349182, -0.06983577460050583, -0.2529163956642151, 0.019473040476441383, 0.06371397525072098, -0.19701731204986572, 0.34813329577445984, 0.0063249110244214535, 0.07495183497667313, -0.0797000452876091, 0.21125808358192444, 0.17063601315021515, -0.6540923118591309, 0.38285526633262634, 0.03877948224544525]","[0.40348324179649353, 0.33928772807121277, -0.27244535088539124, 0.5972796082496643, 0.1291622519493103, -1.0481960773468018]"
11,58,False,android update,msg,False,19.825382,-0.29415727,0.582711,0.33722812,-0.48974392,1.206237,0.34585539,1530430814738.086,4,morn,-2,1530430814738.086,immediate,unknown,"[-0.8973738551139832, 0.6662569642066956, -1.012515902519226, 1.5302975177764893, -0.548590362071991, 0.5307856202125549, 1.1027319431304932, 0.6717894673347473, -0.20088951289653778, -0.8641524910926819, -0.326763391494751, 1.8476502895355225, -0.9450554251670837, -0.15653537213802338, -0.8304051756858826, -1.2683509588241577, -1.525343894958496, -1.7016531229019165, 0.04522716999053955, -1.2149426937103271, -1.3065147399902344, 0.14250996708869934, 1.0130329132080078, 0.5330077409744263, -0.8574453592300415, 0.6441009640693665, 0.8011665940284729, 0.4707340598106384, -0.20750004053115845, 1.0819053649902344, -0.7060084342956543, 1.7346009016036987, -0.7875357270240784, -1.448992371559143, -0.7637062668800354, 0.6954373717308044, 1.4498661756515503, 0.12247931957244873, 2.1375908851623535, 0.9723175764083862, 0.20904558897018433, 0.1841038316488266, 0.09314730763435364, -0.7802277207374573, 0.9162952303886414, 0.823856770992279, -1.0720492601394653, -1.3104435205459595, -0.4146607518196106, -0.38081130385398865, 0.44675958156585693, -0.7627975344657898, 0.6358047127723694, -0.08180944621562958, 0.14215664565563202, -0.6175026893615723, -0.2808590531349182, -0.06983577460050583, -0.2529163956642151, 0.019473040476441383, 0.06371397525072098, -0.19701731204986572, 0.34813329577445984, 0.0063249110244214535, 0.07495183497667313, -0.0797000452876091, 0.21125808358192444, 0.17063601315021515, -0.6540923118591309, 0.38285526633262634, 0.03877948224544525]","[0.40348324179649353, 0.33928772807121277, -0.27244535088539124, 0.5972796082496643, 0.1291622519493103, -1.0481960773468018]"
12,15,True,whatsapp,msg,False,8.750387,-0.15096462,1.0310315,1.2794913,0.27894926000000003,1.9117179,-0.26677948,1530432314738.086,4,morn,1,1530435494738.086,long,unknown,"[0.1988324671983719, 0.010035494342446327, -0.02777530811727047, -0.12013517320156097, -0.131544291973114, 0.056838687509298325, 0.0267773550003767, -0.08017965406179428, -0.08156361430883408, 0.1054358184337616, -0.2383010983467102, -0.5886416435241699, -0.05603644251823425, -0.08648607134819031, 0.08949396014213562, 0.11257611215114594, 0.24009071290493011, 0.05017862841486931, 0.19768448173999786, -0.09610418230295181, 0.06501158326864243, 0.006978239864110947, -0.2353954315185547, -0.03225647285580635, 0.08558981120586395, -0.09908807277679443, -0.04560454934835434, -0.0017780906055122614, -0.02545516937971115, 0.05686108395457268, -0.1048756092786789, -0.39048850536346436, 0.021501217037439346, 0.5179013013839722, 0.08593878895044327, 0.016632964834570885, -0.31265872716903687, 0.004846451338380575, -0.2058350294828415, -0.024987323209643364, 0.08240312337875366, -0.24793978035449982, -0.0060980492271482944, -0.03438890352845192, -0.3235475420951843, -0.18448691070079803, 0.2655058205127716, 0.14361725747585297, -0.15806566178798676, 0.3821435868740082, 0.44675958156585693, -0.7627975344657898, 0.6358047127723694, -0.08180944621562958, 0.14215664565563202, -0.6175026893615723, -0.2808590531349182, -0.06983577460050583, -0.2529163956642151, 0.019473040476441383, 0.06371397525072098, -0.19701731204986572, 0.34813329577445984, 0.0063249110244214535, 0.07495183497667313, -0.0797000452876091, 0.21125808358192444, 0.17063601315021515, -0.6540923118591309, 0.38285526633262634, 0.03877948224544525]","[0.40348324179649353, 0.33928772807121277, -0.27244535088539124, 0.5972796082496643, 0.1291622519493103, -1.0481960773468018]"
13,38,True,whatsapp,msg,True,13.189362,0.18253675,0.31179145,0.008423477,0.39921337,1.0297606,0.21476173,1530432494738.086,4,morn,1,1530433334738.086,medium,unknown,"[0.1988324671983719, 0.010035494342446327, -0.02777530811727047, -0.12013517320156097, -0.131544291973114, 0.056838687509298325, 0.0267773550003767, -0.08017965406179428, -0.08156361430883408, 0.1054358184337616, -0.2383010983467102, -0.5886416435241699, -0.05603644251823425, -0.08648607134819031, 0.08949396014213562, 0.11257611215114594, 0.24009071290493011, 0.05017862841486931, 0.19768448173999786, -0.09610418230295181, 0.06501158326864243, 0.006978239864110947, -0.2353954315185547, -0.03225647285580635, 0.08558981120586395, -0.09908807277679443, -0.04560454934835434, -0.0017780906055122614, -0.02545516937971115, 0.05686108395457268, -0.1048756092786789, -0.39048850536346436, 0.021501217037439346, 0.5179013013839722, 0.08593878895044327, 0.016632964834570885, -0.31265872716903687, 0.004846451338380575, -0.2058350294828415, -0.024987323209643364, 0.08240312337875366, -0.24793978035449982, -0.0060980492271482944, -0.03438890352845192, -0.3235475420951843, -0.18448691070079803, 0.2655058205127716, 0.14361725747585297, -0.15806566178798676, 0.3821435868740082, 0.44675958156585693, -0.7627975344657898, 0.6358047127723694, -0.08180944621562958, 0.14215664565563202, -0.6175026893615723, -0.2808590531349182, -0.06983577460050583, -0.2529163956642151, 0.019473040476441383, 0.06371397525072098, -0.19701731204986572, 0.34813329577445984, 0.0063249110244214535, 0.07495183497667313, -0.0797000452876091, 0.21125808358192444, 0.17063601315021515, -0.6540923118591309, 0.38285526633262634, 0.03877948224544525]","[0.40348324179649353, 0.33928772807121277, -0.27244535088539124, 0.5972796082496643, 0.1291622519493103, -1.0481960773468018]"
14,27,True,whatsapp,unknown,True,-7.337157,1.2762698000000001,-0.70116353,-0.90616786,1.2269759,-0.16194943,-0.36308959999999996,1530432614738.086,4,morn,0,1530433394738.086,medium,unknown,"[0.1988324671983719, 0.010035494342446327, -0.02777530811727047, -0.12013517320156097, -0.131544291973114, 0.056838687509298325, 0.0267773550003767, -0.08017965406179428, -0.08156361430883408, 0.1054358184337616, -0.2383010983467102, -0.5886416435241699, -0.05603644251823425, -0.08648607134819031, 0.08949396014213562, 0.11257611215114594, 0.24009071290493011, 0.05017862841486931, 0.19768448173999786, -0.09610418230295181, 0.06501158326864243, 0.006978239864110947, -0.2353954315185547, -0.03225647285580635, 0.08558981120586395, -0.09908807277679443, -0.04560454934835434, -0.0017780906055122614, -0.02545516937971115, 0.05686108395457268, -0.1048756092786789, -0.39048850536346436, 0.021501217037439346, 0.5179013013839722, 0.08593878895044327, 0.016632964834570885, -0.31265872716903687, 0.004846451338380575, -0.2058350294828415, -0.024987323209643364, 0.08240312337875366, -0.24793978035449982, -0.0060980492271482944, -0.03438890352845192, -0.3235475420951843, -0.18448691070079803, 0.2655058205127716, 0.14361725747585297, -0.15806566178798676, 0.3821435868740082, -0.25306129455566406, -0.8671806454658508, 0.09312500804662704, -0.07886325567960739, -0.2133556753396988, -0.06983808428049088, 0.346243292093277, -0.06983577460050583, -0.2529163956642151, 0.019473040476441383, 0.06371397525072098, -0.19701731204986572, 0.34813329577445984, 0.0063249110244214535, 0.07495183497667313, -0.0797000452876091, 0.21125808358192444, 0.17063601315021515, -0.6540923118591309, 0.38285526633262634, 0.03877948224544525]","[0.40348324179649353, 0.33928772807121277, -0.27244535088539124, 0.5972796082496643, 0.1291622519493103, -1.0481960773468018]"
15,29,True,whatsapp,msg,True,5.3719807,2.0419152,0.21167719999999998,0.34589735,0.855278,0.5276341,1.0487647,1530432974738.086,4,morn,1,1530433574738.086,medium,unknown,"[0.1988324671983719, 0.010035494342446327, -0.02777530811727047, -0.12013517320156097, -0.131544291973114, 0.056838687509298325, 0.0267773550003767, -0.08017965406179428, -0.08156361430883408, 0.1054358184337616, -0.2383010983467102, -0.5886416435241699, -0.05603644251823425, -0.08648607134819031, 0.08949396014213562, 0.11257611215114594, 0.24009071290493011, 0.05017862841486931, 0.19768448173999786, -0.09610418230295181, 0.06501158326864243, 0.006978239864110947, -0.2353954315185547, -0.03225647285580635, 0.08558981120586395, -0.09908807277679443, -0.04560454934835434, -0.0017780906055122614, -0.02545516937971115, 0.05686108395457268, -0.1048756092786789, -0.39048850536346436, 0.021501217037439346, 0.5179013013839722, 0.08593878895044327, 0.016632964834570885, -0.31265872716903687, 0.004846451338380575, -0.2058350294828415, -0.024987323209643364, 0.08240312337875366, -0.24793978035449982, -0.0060980492271482944, -0.03438890352845192, -0.3235475420951843, -0.18448691070079803, 0.2655058205127716, 0.14361725747585297, -0.15806566178798676, 0.3821435868740082, 0.44675958156585693, -0.7627975344657898, 0.6358047127723694, -0.08180944621562958, 0.14215664565563202, -0.6175026893615723, -0.2808590531349182, -0.06983577460050583, -0.2529163956642151, 0.019473040476441383, 0.06371397525072098, -0.19701731204986572, 0.34813329577445984, 0.0063249110244214535, 0.07495183497667313, -0.0797000452876091, 0.21125808358192444, 0.17063601315021515, -0.6540923118591309, 0.38285526633262634, 0.03877948224544525]","[0.40348324179649353, 0.33928772807121277, -0.27244535088539124, 0.5972796082496643, 0.1291622519493103, -1.0481960773468018]"
16,53,True,whatsapp,msg,False,8.965679,0.7079928,1.1200737,0.6873979,1.2108914,0.36934313,-0.18970665,1530433034738.086,4,morn,1,1530436574738.086,long,unknown,"[0.1988324671983719, 0.010035494342446327, -0.02777530811727047, -0.12013517320156097, -0.131544291973114, 0.056838687509298325, 0.0267773550003767, -0.08017965406179428, -0.08156361430883408, 0.1054358184337616, -0.2383010983467102, -0.5886416435241699, -0.05603644251823425, -0.08648607134819031, 0.08949396014213562, 0.11257611215114594, 0.24009071290493011, 0.05017862841486931, 0.19768448173999786, -0.09610418230295181, 0.06501158326864243, 0.006978239864110947, -0.2353954315185547, -0.03225647285580635, 0.08558981120586395, -0.09908807277679443, -0.04560454934835434, -0.0017780906055122614, -0.02545516937971115, 0.05686108395457268, -0.1048756092786789, -0.39048850536346436, 0.021501217037439346, 0.5179013013839722, 0.08593878895044327, 0.016632964834570885, -0.31265872716903687, 0.004846451338380575, -0.2058350294828415, -0.024987323209643364, 0.08240312337875366, -0.24793978035449982, -0.0060980492271482944, -0.03438890352845192, -0.3235475420951843, -0.18448691070079803, 0.2655058205127716, 0.14361725747585297, -0.15806566178798676, 0.3821435868740082, 0.44675958156585693, -0.7627975344657898, 0.6358047127723694, -0.08180944621562958, 0.14215664565563202, -0.6175026893615723, -0.2808590531349182, -0.06983577460050583, -0.2529163956642151, 0.019473040476441383, 0.06371397525072098, -0.19701731204986572, 0.34813329577445984, 0.0063249110244214535, 0.07495183497667313, -0.0797000452876091, 0.21125808358192444, 0.17063601315021515, -0.6540923118591309, 0.38285526633262634, 0.03877948224544525]","[0.40348324179649353, 0.33928772807121277, -0.27244535088539124, 0.5972796082496643, 0.1291622519493103, -1.0481960773468018]"
17,71,True,whatsapp,unknown,False,-16.361109,1.0292552,-0.66849864,-1.7540565,0.6277116500000001,0.54768103,0.42472583,1530435134738.086,4,morn,0,1530435854738.086,medium,unknown,"[0.1988324671983719, 0.010035494342446327, -0.02777530811727047, -0.12013517320156097, -0.131544291973114, 0.056838687509298325, 0.0267773550003767, -0.08017965406179428, -0.08156361430883408, 0.1054358184337616, -0.2383010983467102, -0.5886416435241699, -0.05603644251823425, -0.08648607134819031, 0.08949396014213562, 0.11257611215114594, 0.24009071290493011, 0.05017862841486931, 0.19768448173999786, -0.09610418230295181, 0.06501158326864243, 0.006978239864110947, -0.2353954315185547, -0.03225647285580635, 0.08558981120586395, -0.09908807277679443, -0.04560454934835434, -0.0017780906055122614, -0.02545516937971115, 0.05686108395457268, -0.1048756092786789, -0.39048850536346436, 0.021501217037439346, 0.5179013013839722, 0.08593878895044327, 0.016632964834570885, -0.31265872716903687, 0.004846451338380575, -0.2058350294828415, -0.024987323209643364, 0.08240312337875366, -0.24793978035449982, -0.0060980492271482944, -0.03438890352845192, -0.3235475420951843, -0.18448691070079803, 0.2655058205127716, 0.14361725747585297, -0.15806566178798676, 0.3821435868740082, -0.25306129455566406, -0.8671806454658508, 0.09312500804662704, -0.07886325567960739, -0.2133556753396988, -0.06983808428049088, 0.346243292093277, -0.06983577460050583, -0.2529163956642151, 0.019473040476441383, 0.06371397525072098, -0.19701731204986572, 0.34813329577445984, 0.0063249110244214535, 0.07495183497667313, -0.0797000452876091, 0.21125808358192444, 0.17063601315021515, -0.6540923118591309, 0.38285526633262634, 0.03877948224544525]","[0.40348324179649353, 0.33928772807121277, -0.27244535088539124, 0.5972796082496643, 0.1291622519493103, -1.0481960773468018]"
18,67,True,whatsapp,unknown,True,-7.745309,-0.19891068,-0.6248769,-0.91617304,0.57803583,-0.008360105000000001,0.5225585700000001,1530435314738.086,4,morn,0,1530436994738.086,medium,unknown,"[0.1988324671983719, 0.010035494342446327, -0.02777530811727047, -0.12013517320156097, -0.131544291973114, 0.056838687509298325, 0.0267773550003767, -0.08017965406179428, -0.08156361430883408, 0.1054358184337616, -0.2383010983467102, -0.5886416435241699, -0.05603644251823425, -0.08648607134819031, 0.08949396014213562, 0.11257611215114594, 0.24009071290493011, 0.05017862841486931, 0.19768448173999786, -0.09610418230295181, 0.06501158326864243, 0.006978239864110947, -0.2353954315185547, -0.03225647285580635, 0.08558981120586395, -0.09908807277679443, -0.04560454934835434, -0.0017780906055122614, -0.02545516937971115, 0.05686108395457268, -0.1048756092786789, -0.39048850536346436, 0.021501217037439346, 0.5179013013839722, 0.08593878895044327, 0.016632964834570885, -0.31265872716903687, 0.004846451338380575, -0.2058350294828415, -0.024987323209643364, 0.08240312337875366, -0.24793978035449982, -0.0060980492271482944, -0.03438890352845192, -0.3235475420951843, -0.18448691070079803, 0.2655058205127716, 0.14361725747585297, -0.15806566178798676, 0.3821435868740082, -0.25306129455566406, -0.8671806454658508, 0.09312500804662704, -0.07886325567960739, -0.2133556753396988, -0.06983808428049088, 0.346243292093277, -0.06983577460050583, -0.2529163956642151, 0.019473040476441383, 0.06371397525072098, -0.19701731204986572, 0.34813329577445984, 0.0063249110244214535, 0.07495183497667313, -0.0797000452876091, 0.21125808358192444, 0.17063601315021515, -0.6540923118591309, 0.38285526633262634, 0.03877948224544525]","[0.40348324179649353, 0.33928772807121277, -0.27244535088539124, 0.5972796082496643, 0.1291622519493103, -1.0481960773468018]"
19,66,True,wia,unknown,False,-12.248971,-0.6942389999999999,1.8584616999999999,2.3585105,-0.097867295,0.24569686000000002,-0.3118104,1530435374738.086,4,morn,0,1530436094738.086,medium,unknown,"[-0.051805995404720306, -0.04173704609274864, -0.04665195941925049, -0.27809587121009827, 0.23719505965709686, -0.033845920115709305, 0.016739724203944206, 0.36520081758499146, 0.2218155413866043, -0.0882997140288353, -0.1785488724708557, 0.007363064680248499, 0.18767984211444855, -0.2060362696647644, -0.36508381366729736, 0.10868588835000992, -0.1349344700574875, -0.2116074115037918, 0.011431152932345867, -0.11851395666599274, 0.35563841462135315, 0.273383766412735, 0.09869085997343063, 0.08302665501832962, -0.054269939661026, -0.326057106256485, 0.2738562524318695, 0.03229018300771713, -0.03336385264992714, 0.06252653896808624, -0.5370887517929077, 0.49725255370140076, -0.09379416704177856, -0.049655113369226456, -0.7825281023979187, 0.09492943435907364, -0.40674132108688354, -0.18452197313308716, 0.31744369864463806, 0.09017546474933624, 0.4054000973701477, 0.1637757271528244, 0.36076483130455017, 0.15852788090705872, -0.0726359635591507, 0.06960348039865494, -0.06123419478535652, -0.04172341898083687, 0.25612005591392517, -0.028532428666949272, -0.25306129455566406, -0.8671806454658508, 0.09312500804662704, -0.07886325567960739, -0.2133556753396988, -0.06983808428049088, 0.346243292093277, -0.06983577460050583, -0.2529163956642151, 0.019473040476441383, 0.06371397525072098, -0.19701731204986572, 0.34813329577445984, 0.0063249110244214535, 0.07495183497667313, -0.0797000452876091, 0.21125808358192444, 0.17063601315021515, -0.6540923118591309, 0.38285526633262634, 0.03877948224544525]","[0.40348324179649353, 0.33928772807121277, -0.27244535088539124, 0.5972796082496643, 0.1291622519493103, -1.0481960773468018]"
20,2,True,whatsapp,msg,True,18.985819,-0.27902475,1.3295963,-0.34807605,-0.27201748,1.2477207,-0.8195861600000001,1530435554738.086,4,morn,0,1530436034738.086,medium,unknown,"[0.1988324671983719, 0.010035494342446327, -0.02777530811727047, -0.12013517320156097, -0.131544291973114, 0.056838687509298325, 0.0267773550003767, -0.08017965406179428, -0.08156361430883408, 0.1054358184337616, -0.2383010983467102, -0.5886416435241699, -0.05603644251823425, -0.08648607134819031, 0.08949396014213562, 0.11257611215114594, 0.24009071290493011, 0.05017862841486931, 0.19768448173999786, -0.09610418230295181, 0.06501158326864243, 0.006978239864110947, -0.2353954315185547, -0.03225647285580635, 0.08558981120586395, -0.09908807277679443, -0.04560454934835434, -0.0017780906055122614, -0.02545516937971115, 0.05686108395457268, -0.1048756092786789, -0.39048850536346436, 0.021501217037439346, 0.5179013013839722, 0.08593878895044327, 0.016632964834570885, -0.31265872716903687, 0.004846451338380575, -0.2058350294828415, -0.024987323209643364, 0.08240312337875366, -0.24793978035449982, -0.0060980492271482944, -0.03438890352845192, -0.3235475420951843, -0.18448691070079803, 0.2655058205127716, 0.14361725747585297, -0.15806566178798676, 0.3821435868740082, 0.44675958156585693, -0.7627975344657898, 0.6358047127723694, -0.08180944621562958, 0.14215664565563202, -0.6175026893615723, -0.2808590531349182, -0.06983577460050583, -0.2529163956642151, 0.019473040476441383, 0.06371397525072098, -0.19701731204986572, 0.34813329577445984, 0.0063249110244214535, 0.07495183497667313, -0.0797000452876091, 0.21125808358192444, 0.17063601315021515, -0.6540923118591309, 0.38285526633262634, 0.03877948224544525]","[0.40348324179649353, 0.33928772807121277, -0.27244535088539124, 0.5972796082496643, 0.1291622519493103, -1.0481960773468018]"
21,62,True,whatsapp,unknown,True,6.6641207,-1.0855045,-0.07518261,-1.416136,-0.018226821,1.1807393,1.2734076,1530435614738.086,4,morn,0,1530436514738.086,medium,unknown,"[0.1988324671983719, 0.010035494342446327, -0.02777530811727047, -0.12013517320156097, -0.131544291973114, 0.056838687509298325, 0.0267773550003767, -0.08017965406179428, -0.08156361430883408, 0.1054358184337616, -0.2383010983467102, -0.5886416435241699, -0.05603644251823425, -0.08648607134819031, 0.08949396014213562, 0.11257611215114594, 0.24009071290493011, 0.05017862841486931, 0.19768448173999786, -0.09610418230295181, 0.06501158326864243, 0.006978239864110947, -0.2353954315185547, -0.03225647285580635, 0.08558981120586395, -0.09908807277679443, -0.04560454934835434, -0.0017780906055122614, -0.02545516937971115, 0.05686108395457268, -0.1048756092786789, -0.39048850536346436, 0.021501217037439346, 0.5179013013839722, 0.08593878895044327, 0.016632964834570885, -0.31265872716903687, 0.004846451338380575, -0.2058350294828415, -0.024987323209643364, 0.08240312337875366, -0.24793978035449982, -0.0060980492271482944, -0.03438890352845192, -0.3235475420951843, -0.18448691070079803, 0.2655058205127716, 0.14361725747585297, -0.15806566178798676, 0.3821435868740082, -0.25306129455566406, -0.8671806454658508, 0.09312500804662704, -0.07886325567960739, -0.2133556753396988, -0.06983808428049088, 0.346243292093277, -0.06983577460050583, -0.2529163956642151, 0.019473040476441383, 0.06371397525072098, -0.19701731204986572, 0.34813329577445984, 0.0063249110244214535, 0.07495183497667313, -0.0797000452876091, 0.21125808358192444, 0.17063601315021515, -0.6540923118591309, 0.38285526633262634, 0.03877948224544525]","[0.40348324179649353, 0.33928772807121277, -0.27244535088539124, 0.5972796082496643, 0.1291622519493103, -1.0481960773468018]"
22,10,True,android update,msg,True,9.361677,0.42511289999999996,1.5314128,1.6557286,-1.2101561,1.1618826,-0.34468043,1530436634738.086,4,morn,0,1530438074738.086,medium,unknown,"[-0.8973738551139832, 0.6662569642066956, -1.012515902519226, 1.5302975177764893, -0.548590362071991, 0.5307856202125549, 1.1027319431304932, 0.6717894673347473, -0.20088951289653778, -0.8641524910926819, -0.326763391494751, 1.8476502895355225, -0.9450554251670837, -0.15653537213802338, -0.8304051756858826, -1.2683509588241577, -1.525343894958496, -1.7016531229019165, 0.04522716999053955, -1.2149426937103271, -1.3065147399902344, 0.14250996708869934, 1.0130329132080078, 0.5330077409744263, -0.8574453592300415, 0.6441009640693665, 0.8011665940284729, 0.4707340598106384, -0.20750004053115845, 1.0819053649902344, -0.7060084342956543, 1.7346009016036987, -0.7875357270240784, -1.448992371559143, -0.7637062668800354, 0.6954373717308044, 1.4498661756515503, 0.12247931957244873, 2.1375908851623535, 0.9723175764083862, 0.20904558897018433, 0.1841038316488266, 0.09314730763435364, -0.7802277207374573, 0.9162952303886414, 0.823856770992279, -1.0720492601394653, -1.3104435205459595, -0.4146607518196106, -0.38081130385398865, 0.44675958156585693, -0.7627975344657898, 0.6358047127723694, -0.08180944621562958, 0.14215664565563202, -0.6175026893615723, -0.2808590531349182, -0.06983577460050583, -0.2529163956642151, 0.019473040476441383, 0.06371397525072098, -0.19701731204986572, 0.34813329577445984, 0.0063249110244214535, 0.07495183497667313, -0.0797000452876091, 0.21125808358192444, 0.17063601315021515, -0.6540923118591309, 0.38285526633262634, 0.03877948224544525]","[0.40348324179649353, 0.33928772807121277, -0.27244535088539124, 0.5972796082496643, 0.1291622519493103, -1.0481960773468018]"
23,17,True,googlequicksearchbox,msg,True,8.109487,0.5282226999999999,0.65522605,0.28119203,-0.1345254,0.5194371999999999,1.5745008999999999,1530436814738.086,4,morn,1,1530437114738.086,medium,unknown,"[-0.15522760152816772, 0.1602586805820465, -0.51402747631073, 0.16599434614181519, -0.1681099385023117, -0.028871824964880943, 0.13573722541332245, -0.05713567137718201, 0.013803940266370773, -0.2558591961860657, -0.366482138633728, 0.10868094861507416, -0.12464041262865067, 0.1609119474887848, 0.30371224880218506, 0.6624284982681274, -0.36736705899238586, -0.056233279407024384, -0.2619503140449524, -0.14056064188480377, -0.11747899651527405, -0.014641880989074707, -0.009463528171181679, -0.2605415880680084, -0.2811245322227478, 0.04202199727296829, -0.1336365044116974, -0.14513806998729706, -0.20098330080509186, 0.18495099246501923, 0.3000860810279846, -0.34738561511039734, -0.18693575263023376, -0.37249454855918884, 0.008464044891297817, -0.013007596135139465, 0.2899177074432373, -0.23858802020549774, 0.0959537997841835, 0.418962299823761, -0.34765884280204773, 0.06668660044670105, -0.4948941469192505, 0.1946016103029251, 0.0861329734325409, 0.561610758304596, -0.4935741722583771, -0.14412091672420502, -0.00046465187915600836, -0.4126763343811035, 0.44675958156585693, -0.7627975344657898, 0.6358047127723694, -0.08180944621562958, 0.14215664565563202, -0.6175026893615723, -0.2808590531349182, -0.06983577460050583, -0.2529163956642151, 0.019473040476441383, 0.06371397525072098, -0.19701731204986572, 0.34813329577445984, 0.0063249110244214535, 0.07495183497667313, -0.0797000452876091, 0.21125808358192444, 0.17063601315021515, -0.6540923118591309, 0.38285526633262634, 0.03877948224544525]","[0.40348324179649353, 0.33928772807121277, -0.27244535088539124, 0.5972796082496643, 0.1291622519493103, -1.0481960773468018]"
24,39,False,googlequicksearchbox,unknown,False,7.446741,0.8948919999999999,-0.10828335,0.35554016,-0.34951785,-0.2710363,0.8786238,1530437054738.086,4,morn,0,1530438674738.086,medium,unknown,"[-0.15522760152816772, 0.1602586805820465, -0.51402747631073, 0.16599434614181519, -0.1681099385023117, -0.028871824964880943, 0.13573722541332245, -0.05713567137718201, 0.013803940266370773, -0.2558591961860657, -0.366482138633728, 0.10868094861507416, -0.12464041262865067, 0.1609119474887848, 0.30371224880218506, 0.6624284982681274, -0.36736705899238586, -0.056233279407024384, -0.2619503140449524, -0.14056064188480377, -0.11747899651527405, -0.014641880989074707, -0.009463528171181679, -0.2605415880680084, -0.2811245322227478, 0.04202199727296829, -0.1336365044116974, -0.14513806998729706, -0.20098330080509186, 0.18495099246501923, 0.3000860810279846, -0.34738561511039734, -0.18693575263023376, -0.37249454855918884, 0.008464044891297817, -0.013007596135139465, 0.2899177074432373, -0.23858802020549774, 0.0959537997841835, 0.418962299823761, -0.34765884280204773, 0.06668660044670105, -0.4948941469192505, 0.1946016103029251, 0.0861329734325409, 0.561610758304596, -0.4935741722583771, -0.14412091672420502, -0.00046465187915600836, -0.4126763343811035, -0.25306129455566406, -0.8671806454658508, 0.09312500804662704, -0.07886325567960739, -0.2133556753396988, -0.06983808428049088, 0.346243292093277, -0.06983577460050583, -0.2529163956642151, 0.019473040476441383, 0.06371397525072098, -0.19701731204986572, 0.34813329577445984, 0.0063249110244214535, 0.07495183497667313, -0.0797000452876091, 0.21125808358192444, 0.17063601315021515, -0.6540923118591309, 0.38285526633262634, 0.03877948224544525]","[0.40348324179649353, 0.33928772807121277, -0.27244535088539124, 0.5972796082496643, 0.1291622519493103, -1.0481960773468018]"
